generacion,empieza,distancia,max_comer,min_comer,ficha_casa,casilla_segura,recta_final,casilla_final,rebote,barrera,resultado,timestamp
106,12,6.35,96.61640678946551,86.6624895189295,-43.11,89.46137018927081,37.72595771761251,44.42261085344093,-43.57975997798145,13.300814063362779,Victoria,2025-06-08T07:10:15.426361
107,11,18.568951561550186,92.62,96.38,-28.92967695229351,89.46137018927081,10.81,37.78,-43.57975997798145,13.300814063362779,Derrota,2025-06-08T07:13:16.031631
107,12,18.568951561550186,92.62,96.38,-28.92967695229351,89.46137018927081,10.81,37.78,-43.57975997798145,13.300814063362779,Victoria,2025-06-08T07:16:17.753115
108,11,30.15,94.61820339473276,100,-29.48,100,42.36,41.101305426720465,-43.57975997798145,13.300814063362779,Derrota,2025-06-08T07:19:23.555251
108,12,30.15,94.61820339473276,100,-29.48,100,42.36,41.101305426720465,-43.57975997798145,13.300814063362779,Victoria,2025-06-08T07:22:33.048439
109,11,24.359475780775092,94.61820339473276,95.76062237973238,-29.204838476146755,89.5,53.82,63.49,-43.57975997798145,13.300814063362779,Victoria,2025-06-08T07:24:25.976194
109,12,24.359475780775092,94.61820339473276,95.76062237973238,-29.204838476146755,89.5,53.82,63.49,-43.57975997798145,13.300814063362779,Derrota,2025-06-08T07:26:17.799828
110,11,24.359475780775092,100,95.76062237973238,-29.204838476146755,99.72,43.566994714701565,54.75,-43.57975997798145,13.300814063362779,Victoria,2025-06-08T07:28:11.154342
110,12,24.359475780775092,100,95.76062237973238,-29.204838476146755,99.72,43.566994714701565,54.75,-43.57975997798145,13.300814063362779,Derrota,2025-06-08T07:30:02.934066
111,11,34.05,97.30910169736637,95.76062237973238,-29.204838476146755,95.91767127365885,43.566994714701565,53.52282635668011,-43.57975997798145,13.300814063362779,Victoria,2025-06-08T07:31:58.011537
111,12,34.05,97.30910169736637,95.76062237973238,-29.204838476146755,95.91767127365885,43.566994714701565,53.52282635668011,-43.57975997798145,13.300814063362779,Derrota,2025-06-08T07:33:51.638289
112,11,29.204737890387545,97.30910169736637,100,-39.56,100,43.566994714701565,53.52282635668011,-43.57975997798145,32.85,Victoria,2025-06-08T07:35:53.321266
112,12,29.204737890387545,97.30910169736637,100,-39.56,100,43.566994714701565,53.52282635668011,-43.57975997798145,32.85,Derrota,2025-06-08T07:37:53.989736
113,11,7.8,97.30910169736637,97.88031118986619,-19.08,97.95883563682943,43.566994714701565,53.52282635668011,-43.57975997798145,23.07540703168139,Victoria,2025-06-08T07:39:53.002870
113,12,7.8,97.30910169736637,97.88031118986619,-19.08,97.95883563682943,43.566994714701565,53.52282635668011,-43.57975997798145,23.07540703168139,Derrota,2025-06-08T07:41:52.056589
114,11,18.502368945193773,97.30910169736637,97.88031118986619,-29.37,97.95883563682943,43.566994714701565,53.52282635668011,-43.57975997798145,29.19,Derrota,2025-06-08T07:44:57.725009
114,12,18.502368945193773,97.30910169736637,97.88031118986619,-29.37,97.95883563682943,43.566994714701565,53.52282635668011,-43.57975997798145,29.19,Victoria,2025-06-08T07:48:05.210096
115,11,18.502368945193773,97.30910169736637,97.88031118986619,-28.050604809518347,97.95883563682943,43.566994714701565,53.52282635668011,-43.57975997798145,26.132703515840696,Derrota,2025-06-08T07:51:13.180107
115,12,18.502368945193773,97.30910169736637,97.88031118986619,-28.050604809518347,97.95883563682943,43.566994714701565,53.52282635668011,-43.57975997798145,26.132703515840696,Victoria,2025-06-08T07:54:20.337141
116,11,18.502368945193773,97.30910169736637,97.88031118986619,-15.5,97.95883563682943,43.566994714701565,53.52282635668011,-43.57975997798145,0.63,Derrota,2025-06-08T07:57:31.209452
116,12,18.502368945193773,97.30910169736637,97.88031118986619,-15.5,97.95883563682943,43.566994714701565,53.52282635668011,-43.57975997798145,0.63,Victoria,2025-06-08T08:00:39.760447
117,11,2.85,97.30910169736637,97.88031118986619,-42.98,97.95883563682943,43.566994714701565,53.52282635668011,-43.57975997798145,13.381351757920347,Derrota,2025-06-08T08:03:46.297772
117,12,2.85,97.30910169736637,97.88031118986619,-42.98,97.95883563682943,43.566994714701565,53.52282635668011,-43.57975997798145,13.381351757920347,Victoria,2025-06-08T08:06:56.420852
118,11,10.676184472596887,97.30910169736637,98.31,-32.37765120237958,100,43.566994714701565,53.52282635668011,-43.57975997798145,13.381351757920347,Victoria,2025-06-08T08:09:18.775469
118,12,10.676184472596887,97.30910169736637,98.31,-32.37765120237958,100,43.566994714701565,53.52282635668011,-43.57975997798145,13.381351757920347,Derrota,2025-06-08T08:11:43.847832
119,11,0,97.30910169736637,98.09515559493309,-32.37765120237958,98.97941781841472,43.566994714701565,53.52282635668011,-43.57975997798145,0,Victoria,2025-06-08T08:14:07.575598
119,12,0,97.30910169736637,98.09515559493309,-32.37765120237958,98.97941781841472,43.566994714701565,53.52282635668011,-43.57975997798145,0,Derrota,2025-06-08T08:16:32.437463
120,11,5.3380922362984435,97.30910169736637,98.09515559493309,-32.37765120237958,98.97941781841472,43.566994714701565,53.52282635668011,-33.0,6.690675878960174,Derrota,2025-06-08T08:18:02.236899
120,12,5.3380922362984435,97.30910169736637,98.09515559493309,-32.37765120237958,98.97941781841472,43.566994714701565,53.52282635668011,-33.0,6.690675878960174,Victoria,2025-06-08T08:19:32.717706
121,11,31.74,97.30910169736637,98.09515559493309,-58.68,98.97941781841472,43.566994714701565,53.52282635668011,-38.28987998899073,6.690675878960174,Derrota,2025-06-08T08:21:23.858366
121,12,31.74,97.30910169736637,98.09515559493309,-58.68,98.97941781841472,43.566994714701565,53.52282635668011,-38.28987998899073,6.690675878960174,Victoria,2025-06-08T08:23:13.825690
122,11,18.539046118149223,97.30910169736637,98.09515559493309,-45.528825601189794,98.97941781841472,43.566994714701565,53.52282635668011,-67.88,6.690675878960174,Derrota,2025-06-08T08:26:11.406536
122,12,18.539046118149223,97.30910169736637,98.09515559493309,-45.528825601189794,98.97941781841472,43.566994714701565,53.52282635668011,-67.88,6.690675878960174,Victoria,2025-06-08T08:29:11.051634
123,11,18.539046118149223,100,98.09515559493309,-45.528825601189794,98.97941781841472,43.566994714701565,53.52282635668011,-53.08493999449536,6.690675878960174,Derrota,2025-06-08T08:32:13.086137
123,12,18.539046118149223,100,98.09515559493309,-45.528825601189794,98.97941781841472,43.566994714701565,53.52282635668011,-53.08493999449536,6.690675878960174,Victoria,2025-06-08T08:35:14.800193
124,11,18.539046118149223,100,98.09515559493309,-45.528825601189794,100,43.566994714701565,53.52282635668011,-53.08493999449536,35.32,Derrota,2025-06-08T08:38:21.986874
124,12,18.539046118149223,100,98.09515559493309,-45.528825601189794,100,43.566994714701565,53.52282635668011,-53.08493999449536,35.32,Victoria,2025-06-08T08:41:25.597775
125,11,18.539046118149223,99.3272754243416,100,-59.94,99.48970890920737,43.566994714701565,53.52282635668011,-53.08493999449536,34.21,Derrota,2025-06-08T08:44:26.907148
125,12,18.539046118149223,99.3272754243416,100,-59.94,99.48970890920737,43.566994714701565,53.52282635668011,-53.08493999449536,34.21,Victoria,2025-06-08T08:47:29.735391
126,11,18.539046118149223,99.64,100,-80.12,99.48970890920737,43.566994714701565,53.52282635668011,-53.08493999449536,27.607668969740043,Derrota,2025-06-08T08:50:34.237038
126,12,18.539046118149223,99.64,100,-80.12,99.48970890920737,43.566994714701565,53.52282635668011,-53.08493999449536,27.607668969740043,Victoria,2025-06-08T08:53:40.251272
127,11,29.36,83.99,100,-66.42720640029745,80.08,43.566994714701565,53.52282635668011,-46.69,27.607668969740043,Derrota,2025-06-08T08:56:45.309484
127,12,29.36,83.99,100,-66.42720640029745,80.08,43.566994714701565,53.52282635668011,-46.69,27.607668969740043,Victoria,2025-06-08T08:59:49.095974
128,11,23.94952305907461,91.73681885608539,100,-66.42720640029745,89.78485445460367,43.566994714701565,53.52282635668011,-70.87,27.607668969740043,Victoria,2025-06-08T09:01:42.897136
128,12,23.94952305907461,91.73681885608539,100,-66.42720640029745,89.78485445460367,43.566994714701565,53.52282635668011,-70.87,27.607668969740043,Derrota,2025-06-08T09:03:37.685041
129,11,23.94952305907461,91.73681885608539,100,-80.38,64.03,43.566994714701565,53.52282635668011,-60.37873499862384,27.607668969740043,Victoria,2025-06-08T09:05:31.601549
129,12,23.94952305907461,91.73681885608539,100,-80.38,64.03,43.566994714701565,53.52282635668011,-60.37873499862384,27.607668969740043,Derrota,2025-06-08T09:07:25.107513
130,11,23.94952305907461,91.73681885608539,99.94047361234166,-65.26,96.05,31.47,53.52282635668011,-60.37873499862384,27.607668969740043,Derrota,2025-06-08T09:08:55.310732
130,12,23.94952305907461,91.73681885608539,99.94047361234166,-65.26,96.05,31.47,53.52282635668011,-60.37873499862384,27.607668969740043,Victoria,2025-06-08T09:10:25.144858
131,11,23.94952305907461,91.73681885608539,99.94047361234166,-84.27,91.47,23.85,53.52282635668011,-60.37873499862384,14.13,Derrota,2025-06-08T09:11:55.009509
131,12,23.94952305907461,91.73681885608539,99.94047361234166,-84.27,91.47,23.85,53.52282635668011,-60.37873499862384,14.13,Victoria,2025-06-08T09:13:24.544542
132,11,23.94952305907461,91.73681885608539,93.07,-71.25,84.52,30.68424867867539,53.52282635668011,-60.37873499862384,0,Derrota,2025-06-08T09:14:54.581795
132,12,23.94952305907461,91.73681885608539,93.07,-71.25,84.52,30.68424867867539,53.52282635668011,-60.37873499862384,0,Victoria,2025-06-08T09:16:25.694512
133,11,23.94952305907461,98.67,71.27,-74.02545040001858,86.74717840341273,38.66,53.52282635668011,-60.37873499862384,10.43441724243501,Derrota,2025-06-08T09:17:55.550688
133,12,23.94952305907461,98.67,71.27,-74.02545040001858,86.74717840341273,38.66,53.52282635668011,-60.37873499862384,10.43441724243501,Victoria,2025-06-08T09:19:25.552875
134,11,33.33,95.2034094280427,56.93,-74.02545040001858,86.74717840341273,51.38,53.52282635668011,-60.37873499862384,10.43441724243501,Derrota,2025-06-08T09:20:51.671335
134,12,33.33,95.2034094280427,56.93,-74.02545040001858,86.74717840341273,51.38,53.52282635668011,-60.37873499862384,10.43441724243501,Victoria,2025-06-08T09:22:17.317974
135,11,28.639761529537303,72.26,70.40880920154271,-74.02545040001858,100,43.02606216966885,53.52282635668011,-60.37873499862384,10.43441724243501,Derrota,2025-06-08T09:24:01.281711
135,12,28.639761529537303,72.26,70.40880920154271,-74.02545040001858,100,43.02606216966885,53.52282635668011,-60.37873499862384,10.43441724243501,Victoria,2025-06-08T09:25:44.126634
136,11,28.639761529537303,64.88,70.40880920154271,-74.02545040001858,73.51,58.61,53.52282635668011,-60.37873499862384,10.43441724243501,Derrota,2025-06-08T09:27:33.092807
136,12,28.639761529537303,64.88,70.40880920154271,-74.02545040001858,73.51,58.61,53.52282635668011,-60.37873499862384,10.43441724243501,Victoria,2025-06-08T09:29:20.708273
137,11,28.639761529537303,74.30585235701068,70.40880920154271,-74.02545040001858,83.86,50.81803108483442,53.52282635668011,-60.37873499862384,10.43441724243501,Derrota,2025-06-08T09:31:01.422347
137,12,28.639761529537303,74.30585235701068,70.40880920154271,-74.02545040001858,83.86,50.81803108483442,53.52282635668011,-60.37873499862384,10.43441724243501,Victoria,2025-06-08T09:32:43.584359
138,11,28.639761529537303,74.30585235701068,70.40880920154271,-74.02545040001858,72.41,50.81803108483442,60.63,-60.37873499862384,10.43441724243501,Derrota,2025-06-08T09:34:25.986346
138,12,28.639761529537303,74.30585235701068,70.40880920154271,-74.02545040001858,72.41,50.81803108483442,60.63,-60.37873499862384,10.43441724243501,Victoria,2025-06-08T09:36:09.042292
139,11,27.37,74.30585235701068,70.40880920154271,-90.27,80.38,50.81803108483442,80.07,-60.37873499862384,31.35,Derrota,2025-06-08T09:38:01.465837
139,12,27.37,74.30585235701068,70.40880920154271,-90.27,80.38,50.81803108483442,80.07,-60.37873499862384,31.35,Victoria,2025-06-08T09:39:53.868825
140,11,40.44,74.30585235701068,70.40880920154271,-100,79.20522432510664,50.81803108483442,68.57320658917003,-60.37873499862384,20.892208621217506,Derrota,2025-06-08T09:42:07.059302
140,12,40.44,74.30585235701068,70.40880920154271,-100,79.20522432510664,50.81803108483442,68.57320658917003,-60.37873499862384,20.892208621217506,Victoria,2025-06-08T09:44:23.239607
141,11,34.22244038238432,74.30585235701068,70.40880920154271,-95.94,79.20522432510664,34.34,68.57320658917003,-90.33,20.892208621217506,Derrota,2025-06-08T09:46:01.232085
141,12,34.22244038238432,74.30585235701068,70.40880920154271,-95.94,79.20522432510664,34.34,68.57320658917003,-90.33,20.892208621217506,Victoria,2025-06-08T09:47:39.442088
142,11,34.22244038238432,74.30585235701068,88.98,-93.50693130000232,55.56,42.57901554241721,68.57320658917003,-66.15,20.892208621217506,Derrota,2025-06-08T09:49:26.258801
142,12,34.22244038238432,74.30585235701068,88.98,-93.50693130000232,55.56,42.57901554241721,68.57320658917003,-66.15,20.892208621217506,Victoria,2025-06-08T09:51:12.977309
143,11,64.1,74.30585235701068,79.69440460077135,-93.50693130000232,67.38261216255333,42.57901554241721,68.57320658917003,-70.75218374965596,12.18,Derrota,2025-06-08T09:53:01.104060
143,12,64.1,74.30585235701068,79.69440460077135,-93.50693130000232,67.38261216255333,42.57901554241721,68.57320658917003,-70.75218374965596,12.18,Victoria,2025-06-08T09:54:48.879491
144,11,49.16122019119216,70.89,79.69440460077135,-69.03,67.38261216255333,52.82,57.15,-70.75218374965596,16.536104310608753,Derrota,2025-06-08T09:57:01.901067
144,12,49.16122019119216,70.89,79.69440460077135,-69.03,67.38261216255333,52.82,57.15,-70.75218374965596,16.536104310608753,Victoria,2025-06-08T09:59:14.065581
145,11,49.16122019119216,72.59792617850533,91.96,-81.26846565000116,67.38261216255333,47.6995077712086,62.86160329458501,-70.75218374965596,16.536104310608753,Derrota,2025-06-08T10:01:31.612750
145,12,49.16122019119216,72.59792617850533,91.96,-81.26846565000116,67.38261216255333,47.6995077712086,62.86160329458501,-70.75218374965596,16.536104310608753,Victoria,2025-06-08T10:03:47.867277
146,11,49.16122019119216,72.59792617850533,85.82720230038566,-81.26846565000116,67.38261216255333,47.6995077712086,70.56,-70.75218374965596,16.536104310608753,Derrota,2025-06-08T10:06:04.950827
146,12,49.16122019119216,72.59792617850533,85.82720230038566,-81.26846565000116,67.38261216255333,47.6995077712086,70.56,-70.75218374965596,16.536104310608753,Victoria,2025-06-08T10:08:22.024479
147,11,37.67,72.59792617850533,58.21,-81.26846565000116,67.38261216255333,47.6995077712086,50.05,-70.75218374965596,16.536104310608753,Derrota,2025-06-08T10:10:40.499097
147,12,37.67,72.59792617850533,58.21,-81.26846565000116,67.38261216255333,47.6995077712086,50.05,-70.75218374965596,16.536104310608753,Victoria,2025-06-08T10:12:57.644798
148,11,43.7,72.59792617850533,97.32,-81.26846565000116,67.38261216255333,47.6995077712086,58.38040082364625,-70.75218374965596,23.79,Derrota,2025-06-08T10:14:44.578043
1,11,15.0,35.0,45.88,-25.0,25.0,7.03,50.0,-10.0,25.0,Victoria,2025-06-08T10:35:05.630150
1,12,15.0,35.0,45.88,-25.0,25.0,7.03,50.0,-10.0,25.0,Victoria,2025-06-08T10:36:18.628649
2,11,3.41,35.0,45.88,-25.0,25.0,0,50.0,0,25.0,Victoria,2025-06-08T10:37:50.232309
2,12,3.41,35.0,45.88,-25.0,25.0,0,50.0,0,25.0,Victoria,2025-06-08T10:38:43.172636
3,11,3.41,35.0,45.88,0,25.0,23.78,69.85,0,25.0,Victoria,2025-06-08T10:39:45.570343
3,12,3.41,35.0,45.88,0,25.0,23.78,69.85,0,25.0,Derrota,2025-06-08T10:40:53.713683
4,11,3.41,35.0,45.88,-12.5,20.53,11.89,59.925,0.0,30.22,Derrota,2025-06-08T10:42:04.025809
4,12,3.41,35.0,45.88,-12.5,20.53,11.89,59.925,0.0,30.22,Victoria,2025-06-08T10:42:47.276933
5,11,3.41,35.0,60.02,-12.5,50.72,11.89,59.925,-5.61,27.61,Derrota,2025-06-08T10:44:24.907187
5,12,3.41,35.0,60.02,-12.5,50.72,11.89,59.925,-5.61,27.61,Derrota,2025-06-08T10:45:50.447689
6,11,3.41,35.0,45.88,-12.5,22.765,27.61,59.925,0.0,27.61,Derrota,2025-06-08T10:46:59.815433
6,12,3.41,35.0,45.88,-12.5,22.765,27.61,59.925,0.0,27.61,Victoria,2025-06-08T10:48:18.300885
7,11,3.41,35.0,45.88,-12.5,22.765,19.75,48.69,0.0,27.61,Derrota,2025-06-08T10:49:11.534077
7,12,3.41,35.0,45.88,-12.5,22.765,19.75,48.69,0.0,27.61,Victoria,2025-06-08T10:50:22.213867
8,11,3.41,35.0,22.61,-12.5,36.09,20.43,54.3075,-21.63,27.61,Derrota,2025-06-08T10:51:29.650316
8,12,3.41,35.0,22.61,-12.5,36.09,20.43,54.3075,-21.63,27.61,Derrota,2025-06-08T10:52:59.609579
9,11,3.41,35.0,50.89,-9.85,22.765,19.75,54.3075,0.0,27.61,Derrota,2025-06-08T10:53:55.978899
9,12,3.41,35.0,50.89,-9.85,22.765,19.75,54.3075,0.0,27.61,Victoria,2025-06-08T10:55:07.830225
10,11,3.41,35.0,48.385000000000005,-11.175,22.765,19.75,54.3075,-5.08,27.61,Victoria,2025-06-08T10:56:42.587936
10,12,3.41,35.0,48.385000000000005,-11.175,22.765,19.75,54.3075,-5.08,27.61,Derrota,2025-06-08T10:58:42.242907
11,11,3.41,35.0,48.385000000000005,-11.175,22.765,19.75,58.81,0,27.61,Victoria,2025-06-08T11:00:36.171698
11,12,3.41,35.0,48.385000000000005,-11.175,22.765,19.75,58.81,0,27.61,Victoria,2025-06-08T11:02:45.504086
12,11,0,35.0,21.75,-11.175,22.765,19.75,36.08,0,0.56,Derrota,2025-06-08T11:04:43.834149
12,12,0,35.0,21.75,-11.175,22.765,19.75,36.08,0,0.56,Derrota,2025-06-08T11:06:31.759281
13,11,3.41,45.78,21.77,-11.91,22.765,19.75,58.81,0,27.61,Victoria,2025-06-08T11:08:26.180018
13,12,3.41,45.78,21.77,-11.91,22.765,19.75,58.81,0,27.61,Derrota,2025-06-08T11:10:26.576178
14,11,3.41,40.39,35.0775,-11.5425,22.765,19.75,48.02,-16.18,20.73,Derrota,2025-06-08T11:11:37.231386
14,12,3.41,40.39,35.0775,-11.5425,22.765,19.75,48.02,-16.18,20.73,Derrota,2025-06-08T11:13:08.716558
15,11,3.41,40.39,35.0775,-11.5425,16.34,13.39,58.81,0.0,19.55,Derrota,2025-06-08T11:14:17.599643
15,12,3.41,40.39,35.0775,-11.5425,16.34,13.39,58.81,0.0,19.55,Victoria,2025-06-08T11:15:24.112239
16,11,3.41,40.39,35.0775,0,19.552500000000002,16.57,78.55,0,39.17,Derrota,2025-06-08T11:16:16.625779
16,12,3.41,40.39,35.0775,0,19.552500000000002,16.57,78.55,0,39.17,Derrota,2025-06-08T11:17:31.339950
17,11,3.41,40.39,35.0775,-11.5425,19.552500000000002,16.57,58.81,0.0,13.55,Derrota,2025-06-08T11:18:38.873510
17,12,3.41,40.39,35.0775,-11.5425,19.552500000000002,16.57,58.81,0.0,13.55,Victoria,2025-06-08T11:19:40.305689
18,11,0,52.33,35.0775,0,19.552500000000002,16.57,58.81,0.0,18.564999999999998,Derrota,2025-06-08T11:21:27.998699
18,12,0,52.33,35.0775,0,19.552500000000002,16.57,58.81,0.0,18.564999999999998,Victoria,2025-06-08T11:22:46.743414
19,11,0,46.36,35.0775,-5.77125,19.552500000000002,0,75.28,0.0,9.44,Victoria,2025-06-08T11:23:43.732853
19,12,0,46.36,35.0775,-5.77125,19.552500000000002,0,75.28,0.0,9.44,Derrota,2025-06-08T11:24:23.697233
20,11,0,46.36,35.0775,0,19.552500000000002,8.285,67.045,0,14.002499999999998,Derrota,2025-06-08T11:25:03.698055
20,12,0,46.36,35.0775,0,19.552500000000002,8.285,67.045,0,14.002499999999998,Derrota,2025-06-08T11:26:00.612693
21,11,12.25,46.36,35.0775,-5.77125,31.21,8.285,89.42,0.0,14.002499999999998,Victoria,2025-06-08T11:28:09.513997
21,12,12.25,46.36,35.0775,-5.77125,31.21,8.285,89.42,0.0,14.002499999999998,Victoria,2025-06-08T11:29:36.897499
22,11,12.25,46.36,35.0775,-5.77125,31.21,8.285,97.67,0.0,14.002499999999998,Victoria,2025-06-08T11:31:17.506276
22,12,12.25,46.36,35.0775,-5.77125,31.21,8.285,97.67,0.0,14.002499999999998,Derrota,2025-06-08T11:32:56.501002
23,11,18.43,25.06,35.0775,-5.77125,31.21,8.285,88.97,0.0,14.002499999999998,Derrota,2025-06-08T11:34:54.183144
23,12,18.43,25.06,35.0775,-5.77125,31.21,8.285,88.97,0.0,14.002499999999998,Victoria,2025-06-08T11:37:16.826995
24,11,15.34,36.08,35.0775,-5.77125,7.59,8.285,91.2575,0.0,14.002499999999998,Derrota,2025-06-08T11:39:10.100152
24,12,15.34,36.08,35.0775,-5.77125,7.59,8.285,91.2575,0.0,14.002499999999998,Victoria,2025-06-08T11:40:51.478304
25,11,15.34,35.894999999999996,35.0775,-5.77125,31.84,8.285,91.2575,0,14.002499999999998,Victoria,2025-06-08T11:42:13.702544
25,12,15.34,35.894999999999996,35.0775,-5.77125,31.84,8.285,91.2575,0,14.002499999999998,Victoria,2025-06-08T11:44:01.896518
26,11,0,35.894999999999996,35.0775,-20.12,7.45,8.285,91.2575,-20.09,14.002499999999998,Victoria,2025-06-08T11:45:17.749853
26,12,0,35.894999999999996,35.0775,-20.12,7.45,8.285,91.2575,-20.09,14.002499999999998,Derrota,2025-06-08T11:46:17.389690
27,11,7.67,35.894999999999996,35.0775,-23.67,19.645,8.285,91.6,-10.045,14.002499999999998,Victoria,2025-06-08T11:47:29.564639
27,12,7.67,35.894999999999996,35.0775,-23.67,19.645,8.285,91.6,-10.045,14.002499999999998,Victoria,2025-06-08T11:48:39.263913
28,11,7.67,35.894999999999996,35.0775,-24.7,19.645,8.285,91.6,0,6.15,Derrota,2025-06-08T11:50:21.123320
28,12,7.67,35.894999999999996,35.0775,-24.7,19.645,8.285,91.6,0,6.15,Victoria,2025-06-08T11:51:51.562347
29,11,7.67,35.894999999999996,35.0775,-24.185000000000002,19.645,0,91.6,-5.0225,10.076249999999998,Derrota,2025-06-08T11:53:03.553171
29,12,7.67,35.894999999999996,35.0775,-24.185000000000002,19.645,0,91.6,-5.0225,10.076249999999998,Victoria,2025-06-08T11:54:16.872926
30,11,7.67,35.894999999999996,35.0775,0,19.645,4.1425,100,-5.0225,10.076249999999998,Derrota,2025-06-08T11:55:26.735379
30,12,7.67,35.894999999999996,35.0775,0,19.645,4.1425,100,-5.0225,10.076249999999998,Derrota,2025-06-08T11:56:50.025174
31,11,0.2,35.894999999999996,35.0775,-24.185000000000002,19.645,4.1425,91.6,-5.0225,10.076249999999998,Derrota,2025-06-08T11:58:24.412387
31,12,0.2,35.894999999999996,35.0775,-24.185000000000002,19.645,4.1425,91.6,-5.0225,10.076249999999998,Victoria,2025-06-08T11:59:41.798682
32,11,3.935,35.894999999999996,35.0775,-24.185000000000002,19.645,4.1425,91.6,0,15.18,Victoria,2025-06-08T12:01:08.865737
32,12,3.935,35.894999999999996,35.0775,-24.185000000000002,19.645,4.1425,91.6,0,15.18,Victoria,2025-06-08T12:02:21.175671
33,11,0,35.894999999999996,34.38,-24.185000000000002,19.645,4.1425,91.6,0,15.18,Victoria,2025-06-08T12:03:27.250780
33,12,0,35.894999999999996,34.38,-24.185000000000002,19.645,4.1425,91.6,0,15.18,Derrota,2025-06-08T12:04:31.949086
34,11,1.9675,35.894999999999996,34.728750000000005,-24.185000000000002,19.645,4.1425,91.6,0,13.32,Victoria,2025-06-08T12:06:09.519929
34,12,1.9675,35.894999999999996,34.728750000000005,-24.185000000000002,19.645,4.1425,91.6,0,13.32,Derrota,2025-06-08T12:07:47.478404
35,11,25.21,20.1,38.35,-24.185000000000002,19.645,4.1425,65.58,0.0,6.48,Victoria,2025-06-08T12:09:11.361778
35,12,25.21,20.1,38.35,-24.185000000000002,19.645,4.1425,65.58,0.0,6.48,Victoria,2025-06-08T12:10:12.870021
36,11,48.21,20.1,59.56,-6.5,19.645,4.1425,84.92,0.0,6.48,Derrota,2025-06-08T12:11:17.105863
36,12,48.21,20.1,59.56,-6.5,19.645,4.1425,84.92,0.0,6.48,Victoria,2025-06-08T12:13:14.916868
37,11,40.21,20.1,48.955,-30.96,19.645,0,75.25,0.0,6.48,Victoria,2025-06-08T12:14:54.733027
37,12,40.21,20.1,48.955,-30.96,19.645,0,75.25,0.0,6.48,Victoria,2025-06-08T12:16:49.980966
38,11,39.22,23.1,78.18,-49.48,19.645,0,72.2,0,22.77,Victoria,2025-06-08T12:18:48.204565
38,12,39.22,23.1,78.18,-49.48,19.645,0,72.2,0,22.77,Derrota,2025-06-08T12:20:10.428881
39,11,50.19,4.04,63.5675,-40.22,14.74,0.0,73.725,0.0,14.625,Derrota,2025-06-08T12:21:27.519516
39,12,50.19,4.04,63.5675,-40.22,14.74,0.0,73.725,0.0,14.625,Derrota,2025-06-08T12:23:12.924174
40,11,39.715,21.6,38.17,-40.22,12.97,10.83,73.725,0.0,14.625,Derrota,2025-06-08T12:24:40.713750
40,12,39.715,21.6,38.17,-40.22,12.97,10.83,73.725,0.0,14.625,Victoria,2025-06-08T12:26:10.158461
41,11,39.715,50.95,50.868750000000006,-60.38,0.04,5.415,73.725,0.0,14.625,Derrota,2025-06-08T12:27:45.753907
41,12,39.715,50.95,50.868750000000006,-60.38,0.04,5.415,73.725,0.0,14.625,Victoria,2025-06-08T12:29:14.050349
42,11,39.715,36.275000000000006,36.4,-50.3,8.17375,0,73.725,-17.75,0,Victoria,2025-06-08T12:30:45.806567
42,12,39.715,36.275000000000006,36.4,-50.3,8.17375,0,73.725,-17.75,0,Victoria,2025-06-08T12:32:15.496767
43,11,26.12,36.275000000000006,36.4,-50.3,36.19,0,73.725,0,0,Victoria,2025-06-08T12:33:15.645230
43,12,26.12,36.275000000000006,36.4,-50.3,36.19,0,73.725,0,0,Derrota,2025-06-08T12:34:35.958013
44,11,44.45,36.275000000000006,36.4,-50.3,22.181874999999998,0.0,73.725,-8.875,0.0,Derrota,2025-06-08T12:35:57.008702
44,12,44.45,36.275000000000006,36.4,-50.3,22.181874999999998,0.0,73.725,-8.875,0.0,Victoria,2025-06-08T12:37:53.184865
45,11,38.68375,36.275000000000006,11.11,-59.1,0,0,93.45,-8.875,0,Derrota,2025-06-08T12:39:37.653331
45,12,38.68375,36.275000000000006,11.11,-59.1,0,0,93.45,-8.875,0,Derrota,2025-06-08T12:41:14.103774
46,11,38.68375,36.275000000000006,36.4,-50.3,20.84,0.0,73.725,-8.875,0.0,Derrota,2025-06-08T12:42:43.499252
46,12,38.68375,36.275000000000006,36.4,-50.3,20.84,0.0,73.725,-8.875,0.0,Victoria,2025-06-08T12:44:12.569063
47,11,38.68375,36.275000000000006,36.4,-51.05,21.510937499999997,2.21,67.37,-34.16,0.0,Derrota,2025-06-08T12:45:25.778613
47,12,38.68375,36.275000000000006,36.4,-51.05,21.510937499999997,2.21,67.37,-34.16,0.0,Victoria,2025-06-08T12:46:59.540028
48,11,38.68375,36.275000000000006,56.66,-50.675,21.510937499999997,17.56,70.5475,-21.5175,0.0,Derrota,2025-06-08T12:48:48.896623
48,12,38.68375,36.275000000000006,56.66,-50.675,21.510937499999997,17.56,70.5475,-21.5175,0.0,Victoria,2025-06-08T12:50:31.682792
49,11,55.02,36.275000000000006,63.05,-50.675,21.510937499999997,9.3325,77.46,-21.5175,0.0,Derrota,2025-06-08T12:52:21.588954
49,12,55.02,36.275000000000006,63.05,-50.675,21.510937499999997,9.3325,77.46,-21.5175,0.0,Victoria,2025-06-08T12:54:37.156745
50,11,31.02,36.275000000000006,54.79,-50.675,21.510937499999997,9.3325,74.00375,-21.5175,0.0,Victoria,2025-06-08T12:57:03.799346
